user,location,source,place,created_at,geo_enabled,friends_count,text,retweet_count,retweeted_status,Sentiment
Hydraty1,,Twitter Web App,,12-04-2021 02:55,FALSE,330,"2rs Paid Sanghi proved himself 
Shame on you #DelhiPolice_TorturingFarmers 
Shame on you… https://t.co/8L1MI0YxKq",0,FALSE,Positive
MDhill0n,,Twitter for Android,,12-04-2021 02:55,FALSE,363,Modi/RSS/Delhi police in desperation trying to torture &amp; intimidate farmers. Farmers standing firm and srong on the… https://t.co/B1rnm8cbvg,0,FALSE,Negative
SahilDuggal0023,Malaysia,Twitter for Android,,12-04-2021 02:55,TRUE,89,"#DoYouKnow

@DelhiPolice had arrested some farmers while they were shopping for groceries.
False charges were impos… https://t.co/Jw9w5flvKp",0,FALSE,Negative
GS6415,,Twitter for iPhone,,12-04-2021 02:55,FALSE,97,"Shame on you @DelhiPolice @HaryanaPolice27 , thanks for “buried”jaiJWAN-jaiKISSAN”      ,, we will forget your role… https://t.co/Bh20OaXAtO",0,FALSE,Positive
MDhill0n,,Twitter for Android,,12-04-2021 02:55,FALSE,363,Modi/RSS/Delhi police in desperation trying to torture &amp; intimidate farmers. Farmers standing firm and srong on the… https://t.co/Azu0pHLJo2,2,FALSE,Negative
NadeemSajad4,,Twitter Web App,,12-04-2021 02:55,FALSE,132,"This is how the police punish poor people who roam without masks and break the rules.

#CoronaCurfew… https://t.co/JkxmcRmA5W",2,FALSE,Negative
judge_rupinder,,ISupportFarmers,,12-04-2021 02:54,FALSE,56,"Delhi police beating the farmers for peaceful protest.
#DelhiPolice_TorturingFarmers
 I support farmers!!! https://t.co/eOGkRgfT1B",2,FALSE,Positive
Manpre59,"Banga, India",Twitter for Android,,12-04-2021 02:54,FALSE,388,"@MalikAvni Thanks dear I'm supporting from Dubai .

#FarmersProtest 
#DelhiPolice_TorturingFarmers",2,FALSE,Positive
SinghPunni,"Bathinda, India",Twitter for Android,,12-04-2021 02:54,FALSE,417,Who's provoking violence here??? Remember who attacked'em?? #DelhiPolice_TorturingFarmers https://t.co/8B3uPVL2jy,11,FALSE,Positive
MDhill0n,,Twitter for Android,,12-04-2021 02:54,FALSE,363,Modi/RSS/Delhi police in desperation trying to torture &amp; intimidate farmers. Farmers standing firm and srong on the… https://t.co/kv4xkqDx05,2,FALSE,Negative
KingKisshor,,Twitter for iPhone,,12-04-2021 02:54,FALSE,5,"@SonnyJudge1 More than 350+ Farmers lost their life’s during the ongoing Protest 
Rather then catching the culprits… https://t.co/BeEmaWqyVu",2,FALSE,Positive
jssaini54634980,,ISupportFarmers,,12-04-2021 02:54,FALSE,164,Delhi police arresting people from Punjab that does belong to their jurisdiction. Is Punjab Govt sleeping?… https://t.co/87egp4ffV0,1,FALSE,Positive
MDhill0n,,Twitter for Android,,12-04-2021 02:54,FALSE,363,Modi/RSS/Delhi police in desperation trying to torture &amp; intimidate farmers. Farmers standing firm and srong on the… https://t.co/uTsaIqdGj2,5,FALSE,Negative
Manniepreet,,NoFoodNoFarmer,,12-04-2021 02:54,FALSE,192,"The Government is not interested in stopping torture by the police
#DelhiPolice_TorturingFarmers
 The World is Watc… https://t.co/ZAZc0G1Y6s",4,FALSE,Negative
SinghPunni,"Bathinda, India",Twitter for Android,,12-04-2021 02:54,FALSE,417,Delhi police using force to beat the farmers. They took some farmers to jail and registered false cases on them.… https://t.co/np5JLWgVNX,1,FALSE,Negative
KingKisshor,,Twitter for iPhone,,12-04-2021 02:54,FALSE,5,"@nalaikjatt More than 350+ Farmers lost their life’s during the ongoing Protest 
Rather then catching the culprits,… https://t.co/nl5VTevGRd",1,FALSE,Positive
deep_khushdeep,,Twitter for iPhone,,12-04-2021 02:54,FALSE,213,"Today's tagline 

 #DelhiPolice_TorturingFarmers",1,FALSE,Positive
KULVEER29653138,Hatepur,Twitter Web App,,12-04-2021 02:54,FALSE,395,"This is era of corruption, if you have money, your all illegal work is right &amp; sign of juctice. 
otherwise you are… https://t.co/C5vOmcirMy",1,FALSE,Negative
KingKisshor,,Twitter for iPhone,,12-04-2021 02:54,FALSE,5,"@imgurjantvirk More than 350+ Farmers lost their life’s during the ongoing Protest 
Rather then catching the culpri… https://t.co/RLTf9rmfhQ",1,FALSE,Positive
SonnyJudge1,,NoFoodNoFarmer,,12-04-2021 02:54,FALSE,561,"This brutality of Delhi police must stop. 
#DelhiPolice_TorturingFarmers
 I Support Farmers! https://t.co/GtoGb9lYjV",3,FALSE,Positive
KingKisshor,,Twitter for iPhone,,12-04-2021 02:54,FALSE,5,"@japneetxkaur More than 350+ Farmers lost their life’s during the ongoing Protest 
Rather then catching the culprit… https://t.co/pfymuMOwbd",1,FALSE,Positive
MDhill0n,,Twitter for Android,,12-04-2021 02:54,FALSE,363,Modi/RSS/Delhi police in desperation trying to torture &amp; intimidate farmers. Farmers standing firm and srong on the… https://t.co/SZ3DXCpLf9,1,FALSE,Negative
SukheetJataana,Canada,NoFoodNoFarmer,,12-04-2021 02:54,FALSE,494,"BJP torturing farmers through Delhi Police, says PPCC Presi
#DelhiPolice_TorturingFarmers
 Chardi Kala !! https://t.co/E46DAaoqp7",1,FALSE,Positive
NauNihal2018,,ISupportFarmers,,12-04-2021 02:54,FALSE,71,"BJP goons pelting stones on farmers in presence of Delhi police. Shame Delhi police.
#DelhiPolice_TorturingFarmers… https://t.co/ovxGJKR88R",3,FALSE,Positive
MDhill0n,,Twitter for Android,,12-04-2021 02:54,FALSE,363,Modi/RSS/Delhi police in desperation trying to torture &amp; intimidate farmers. Farmers standing firm and srong on the… https://t.co/GjVgRFaqg1,1,FALSE,Negative
KingKisshor,,Twitter for iPhone,,12-04-2021 02:54,FALSE,5,"@jssaini54634980 More than 350+ Farmers lost their life’s during the ongoing Protest 
Rather then catching the culp… https://t.co/fyTTqpHNw7",1,FALSE,Positive
MDhill0n,,Twitter for Android,,12-04-2021 02:54,FALSE,363,Modi/RSS/Delhi police in desperation trying to torture &amp; intimidate farmers. Farmers standing firm and srong on the… https://t.co/iiYiIqDtpE,1,FALSE,Negative
gill_psg,,ISupportFarmers,,12-04-2021 02:54,FALSE,64,"BJP torturing farmers through Delhi Police, says PPCC Presi
#DelhiPolice_TorturingFarmers
 Police to protect, not t… https://t.co/JpbgDhGRLr",1,FALSE,Positive
nalaikjatt,"Amritsar, India",Twitter Web App,,12-04-2021 02:53,FALSE,45,#DelhiPolice_TorturingFarmers because of successful ongoing #FarmersProtest https://t.co/uVtURXGPXk,2,FALSE,Positive
MDhill0n,,Twitter for Android,,12-04-2021 02:53,FALSE,363,Modi/RSS/Delhi police in desperation trying to torture &amp; intimidate farmers. Farmers standing firm and srong on the… https://t.co/mAYxguDjKq,1,FALSE,Negative
rajasthani03,,ISupportFarmers,,12-04-2021 02:53,FALSE,23,"Delhi police beating and torturing the farmers. 
#DelhiPolice_TorturingFarmers
 Sad for democratic country https://t.co/lAUb6GgSO3",1,FALSE,Negative
KingKisshor,,Twitter for iPhone,,12-04-2021 02:53,FALSE,5,"@Parm1295 More than 350+ Farmers lost their life’s during the ongoing Protest 
Rather then catching the culprits, D… https://t.co/hWIHa9uIq9",1,FALSE,Positive
BhagwantSandh12,,ISupportFarmers,,12-04-2021 02:53,FALSE,94,"""Was Tortured"": Man Captured By Farmers, Accused Of Planning To Disrupt Tractor Rally
#DelhiPolice_TorturingFarmers… https://t.co/3DjANSrkPd",1,FALSE,Positive
TaranChawla01,"Nabha, India",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000017B1B495A90>, id='79190ea82740d12b', url='https://api.twitter.com/1.1/geo/id/79190ea82740d12b.json', place_type='city', name='Nabha', full_name='Nabha, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000017B1B495A90>, type='Polygon', coordinates=[[[76.123644, 30.354751], [76.175513, 30.354751], [76.175513, 30.394649], [76.123644, 30.394649]]]), attributes={})",12-04-2021 02:53,TRUE,638,When a country’s police force are targeting farmers that’s really screwed up. World must condemn @AmitShah &amp;… https://t.co/ad36jw2Dhq,1,FALSE,Positive
KingKisshor,,Twitter for iPhone,,12-04-2021 02:53,FALSE,5,"@annuthatte More than 350+ Farmers lost their life’s during the ongoing Protest 
Rather then catching the culprits,… https://t.co/muMwYYzqRZ",1,FALSE,Positive
Bhupinderq33n,"Punjab, India",Twitter for Android,,12-04-2021 02:53,TRUE,53,.@DGPPunjabPolice was the permission taken by @CPDelhi to abduct and use 3rd degrees to interrogate a domicile of P… https://t.co/rfxE61Gm4j,7,FALSE,Positive
kiranjattsandhu,"Portage, MI",ISupportFarmers,,12-04-2021 02:53,FALSE,69,Delhi police is helping BJP in dividing the country. Farmers are uniting the country.… https://t.co/EXFWgpfCvo,10,FALSE,Positive
KingKisshor,,Twitter for iPhone,,12-04-2021 02:53,FALSE,5,"@kaurraman00 More than 350+ Farmers lost their life’s during the ongoing Protest 
Rather then catching the culprits… https://t.co/c8elJCrXZj",1,FALSE,Positive
kaurraman00,,ISupportFarmers,,12-04-2021 02:53,FALSE,152,"BJP goons pelting stones on farmers in presence of Delhi police. Shame Delhi police.
#DelhiPolice_TorturingFarmers… https://t.co/Ff3bnvDUSa",1,FALSE,Positive
ChanakyaUvach,,Twitter for Android,,12-04-2021 02:53,FALSE,37,"#DelhiPolice_TorturingFarmers
Useless trend.Stop it immediately.",1,FALSE,Negative
deeprana1007,,ISupportFarmers,,12-04-2021 02:53,FALSE,71,Delhi police using force to beat the farmers. They took some farmers to jail and registered false cases on them.… https://t.co/YGMnGlh7GU,1,FALSE,Negative
karanB698,"Brampton, Ontario",Twitter for iPhone,,12-04-2021 02:53,FALSE,28,Delhi police is doing vry shameful act by beating innocent people...#DelhiPolice_TorturingFarmers,1,FALSE,Positive
judge_rupinder,,ISupportFarmers,,12-04-2021 02:52,FALSE,56,"Shameful that Delhi Police allowed to torture Punjabis: Navjot Sidhu
#DelhiPolice_TorturingFarmers
 I support farme… https://t.co/eePaY0TtX9",1,FALSE,Positive
_ManikGoyal,"Helsinki, Finland",Twitter for iPhone,,12-04-2021 02:52,FALSE,543,@_I__Am__Groot @Amuu213 @capt_amarinder @Monica_Gill1 @aartic02 @updeshkb @Davinder8107 @Jazz_backup @BloggedbySP… https://t.co/CaXXGymc4q,1,FALSE,Positive
admiral_Genrel,Republic of Wadiya,Twitter for Android,,12-04-2021 02:52,FALSE,1486,"#DelhiPolice_TorturingFarmers 
I don't understand how can they generate new jobs, in reality they are killing old j… https://t.co/pZe7l0Gyr7",4,FALSE,Positive
jssaini54634980,,ISupportFarmers,,12-04-2021 02:52,FALSE,164,"The Government is not interested in stopping torture by the police
#DelhiPolice_TorturingFarmers
 I support farmers! https://t.co/xHaAYIeZMO",1,FALSE,Negative
kairon0002,"Auckland, New Zealand",Twitter for iPhone,,12-04-2021 02:52,FALSE,25,How brutal could a govt be to torture it’s inhabitants to stop them from protesting over their genuine cause.  Sham… https://t.co/RKbetxvKzk,1,FALSE,Negative
ruby_roniece,,Twitter for iPhone,,12-04-2021 02:52,FALSE,378,"@capt_amarinder @DelhiPolice @PunjabPoliceInd @RahulGandhi 

Punjab wants answers from its elected govt on this mat… https://t.co/aVDcyLfq17",2,FALSE,Positive
kairon0002,"Auckland, New Zealand",Twitter for iPhone,,12-04-2021 02:52,FALSE,25,How brutal could a govt be to torture it’s inhabitants to stop them from protesting over their genuine cause.  Sham… https://t.co/z0Kde3UBii,1,FALSE,Negative
DrmanvirS,Punjab,Twitter Web App,,12-04-2021 02:52,FALSE,551,"#DelhiPolice_TorturingFarmers
Total failure of punjab government and Punjab police",12,FALSE,Negative
Manniepreet,,NoFoodNoFarmer,,12-04-2021 02:52,FALSE,192,"Delhi police beating the farmers for peaceful protest.
#DelhiPolice_TorturingFarmers
 The World is Watching https://t.co/7Irb5j3ns2",3,FALSE,Positive
kairon0002,"Auckland, New Zealand",Twitter for iPhone,,12-04-2021 02:52,FALSE,25,How brutal could a govt be to torture it’s inhabitants to stop them from protesting over their genuine cause.  Sham… https://t.co/cXLtvhryWa,1,FALSE,Negative
SonnyJudge1,,NoFoodNoFarmer,,12-04-2021 02:52,FALSE,561,International organisations support Indians farmers: NYT carries full page declaration… https://t.co/qkf9yapAGD,4,FALSE,Positive
pb07cheema,Jithe rab vasda,Twitter for iPhone,,12-04-2021 02:52,FALSE,885,"@Vatsal30523939 Then stop asking!

#DelhiPolice_TorturingFarmers",1,FALSE,Positive
NauNihal2018,,ISupportFarmers,,12-04-2021 02:52,FALSE,71,"Delhi police beating and torturing the farmers. 
#DelhiPolice_TorturingFarmers
 Farmers protest peacefully https://t.co/ZFx81Y53Uy",1,FALSE,Positive
KingKisshor,,Twitter for iPhone,,12-04-2021 02:52,FALSE,5,"@_H_K_1_3_ Shame on Delhi Police 
#DelhiPolice_TorturingFarmers",1,FALSE,Positive
SukheetJataana,Canada,NoFoodNoFarmer,,12-04-2021 02:52,FALSE,494,"Delhi police is responsible for human rights violations against farmers.
#DelhiPolice_TorturingFarmers
 Chardi Kala… https://t.co/gYoPppeqM9",2,FALSE,Positive
gill_psg,,ISupportFarmers,,12-04-2021 02:52,FALSE,64,"Delhi continue to arrest and harass the peaceful protesters. This must stop. 
#DelhiPolice_TorturingFarmers
 Police… https://t.co/xYn23KkWLp",1,FALSE,Positive
atheistinsan,,Twitter for Android,,12-04-2021 02:52,FALSE,52,"It's Farmers vs government
Love india #FarmersProtest #Farmers_vs_BikauModi #Kisan_Da_Haq_Ethe_Rakh… https://t.co/ClukvRva7c",2,FALSE,Positive
stopspreadhates,( punjab❤),Twitter for Android,,12-04-2021 02:52,FALSE,75,"Justice for lakha sidhana brother
#DelhiPolice_TorturingFarmers",1,FALSE,Positive
karanvirk77,👑 ਪੰਜ-ਆਬ 👑 ⚔️Sikh Empire⚔️,Twitter for Android,,12-04-2021 02:52,FALSE,992,Laws are spider webs through which the big flies pass and the little ones get caught :-Honore de Balzac… https://t.co/D19Ca3bAUX,11,FALSE,Negative
nalaikjatt,"Amritsar, India",Twitter Web App,,12-04-2021 02:51,FALSE,45,Where r “Proud” people? Is this u r proud of innocent people being tortured? Shame on rss/bjp lead system and polic… https://t.co/svUuYw6ETy,1,FALSE,Positive
rajasthani03,,ISupportFarmers,,12-04-2021 02:51,FALSE,23,"Delhi continue to arrest and harass the peaceful protesters. This must stop. 
#DelhiPolice_TorturingFarmers
 Sad fo… https://t.co/LAwCzaYooo",1,FALSE,Negative
BhagwantSandh12,,ISupportFarmers,,12-04-2021 02:51,FALSE,94,Human rights violations in India against farmers must be condemned. The world is watching.… https://t.co/79zQVkv4lo,1,FALSE,Positive
pb07cheema,Jithe rab vasda,Twitter for iPhone,,12-04-2021 02:51,FALSE,885,"@spandey_jr Robot 

#DelhiPolice_TorturingFarmers",1,FALSE,Positive
karanB698,"Brampton, Ontario",Twitter for iPhone,,12-04-2021 02:51,FALSE,28,Stop harassing innocent  farmers...#DelhiPolice_TorturingFarmers,1,FALSE,Positive
kiranjattsandhu,"Portage, MI",ISupportFarmers,,12-04-2021 02:51,FALSE,69,All the tactics used by Delhi police to harm the farmers to the fullest on behest of BJP.… https://t.co/hrWnyq4vP9,4,FALSE,Positive
nalaikjatt,"Amritsar, India",Twitter Web App,,12-04-2021 02:51,FALSE,45,Where r “Proud” people? Is this u r proud of innocent people being tortured? Shame on rss/bjp lead system and polic… https://t.co/4rxx8QEKsB,1,FALSE,Positive
SukhrajSinghBa7,,Twitter for iPhone,,12-04-2021 02:51,FALSE,10,@Kisanektamorcha @capt_amarinder #DelhiPolice_TorturingFarmers | Govt has crossed all the limits but still our coun… https://t.co/HcsjqKY584,2,FALSE,Positive
kaurraman00,,ISupportFarmers,,12-04-2021 02:51,FALSE,152,"""Was Tortured"": Man Captured By Farmers, Accused Of Planning To Disrupt Tractor Rally
#DelhiPolice_TorturingFarmers… https://t.co/U4O25XlbTn",1,FALSE,Positive
Sandeep20459266,Bathinda ,Twitter for iPhone,,12-04-2021 02:51,FALSE,58,since I’m young I’m looking at my father and uncle working hard in the farm and they always smile while working in… https://t.co/6rM2VWie4I,1,FALSE,Positive
BoharSi74285821,"Al Rayyan, Qatar",Twitter for Android,,12-04-2021 02:51,FALSE,722,"Save farmers Save Nation
#DelhiPolice_TorturingFarmers",12,FALSE,Positive
loyal90901246,,Twitter for iPhone,,12-04-2021 02:51,FALSE,467,World must condemn @AmitShah &amp; @DelhiPolice for gross #HumanRightsViolations &amp; criminal torture of innocent farmers… https://t.co/N3GC67SSe6,1,FALSE,Positive
TutSimran,"California, 🇺🇸",Twitter for iPhone,,12-04-2021 02:51,FALSE,60,"@YSAnttal @Iamjazzie96 We must definitely do that 

#FarmersProtest
Keep Supporting Farmers ✊
Farmer Make it happen… https://t.co/JvmbWwx3cI",3,FALSE,Positive
deeprana1007,,ISupportFarmers,,12-04-2021 02:51,FALSE,71,"Delhi police continue to engage with BJP goons and threaten the farmers protest. 
#DelhiPolice_TorturingFarmers
 Su… https://t.co/ek64Exgj91",1,FALSE,Positive
judge_rupinder,,ISupportFarmers,,12-04-2021 02:50,FALSE,56,"Shame on Delhi police for arresting 80 years old farmer and torturing him
#DelhiPolice_TorturingFarmers
 I support… https://t.co/Ck9GOMFlIi",1,FALSE,Positive
The_Secret000,,Twitter for Android,,12-04-2021 02:50,FALSE,266,"How many times more we get fooled by politicians?

How many times more we chant their slogans in their rallies?

Pu… https://t.co/GiEZQMSasa",0,FALSE,Positive
Aman_Sandhu05,,Twitter for iPhone,,12-04-2021 02:50,FALSE,851,The most common way people give up their power is by thinking they don’t have any. We have the power just wake up t… https://t.co/2MyFntCDBY,16,FALSE,Positive
jssaini54634980,,ISupportFarmers,,12-04-2021 02:50,FALSE,164,"One tractor and so many policemen beating the farmers mercilessly. Shame BJP
#DelhiPolice_TorturingFarmers
 I suppo… https://t.co/6wtSDivoEW",0,FALSE,Negative
DrmanvirS,Punjab,Twitter Web App,,12-04-2021 02:50,FALSE,551,"At number 3... let's make it 1

 #DelhiPolice_TorturingFarmers",13,FALSE,Positive
SainiS77929532,"Mumbai, India",Twitter for iPhone,,12-04-2021 02:50,FALSE,94,Jai jawan jai kisan. Delhi police is also son of farmers??? ////\\\\\\#DelhiPolice_TorturingFarmers,0,FALSE,Positive
Inderji42720445,,Twitter for Android,,12-04-2021 02:50,FALSE,309,"#DelhiPolice_TorturingFarmers

DP on the Instructions of Moody are torturing farmers.

FAKE CASES AND FAKE DETENTIO… https://t.co/ncbJiNYBUJ",0,FALSE,Negative
Jatinde99657395,,Twitter for Android,,12-04-2021 02:50,FALSE,113,"Support farmers 
Respect farmers 
#DelhiPolice_TorturingFarmers",0,FALSE,Positive
Manniepreet,,NoFoodNoFarmer,,12-04-2021 02:50,FALSE,192,"""Was Tortured"": Man Captured By Farmers, Accused Of Planning To Disrupt Tractor Rally
#DelhiPolice_TorturingFarmers… https://t.co/ddbLzqBcN6",0,FALSE,Positive
VarunMundra85,"Zirakpur, punjab ",Twitter for iPhone,,12-04-2021 02:50,FALSE,71,Stop torturing farmers #DelhiPolice_TorturingFarmers,0,FALSE,Positive
